datetime,temp,precip,preciptype,snow,severerisk
2016-12-10,-3.6,0.003,"rain,snow",0,
2016-12-11,-2.2,6.73,"rain,snow",3.9,
2016-12-12,1.1,8.922,"rain,snow",7.5,
2016-12-13,-1.2,0,,0,
2016-12-14,-6.3,0,,0,
2016-12-15,-8.8,2.64,snow,2.7,
2016-12-16,-6.8,2.069,snow,7,
2016-12-17,-1.9,8.725,"rain,snow",4.9,
2016-12-18,-4.8,2.968,"rain,snow",2.4,
2016-12-19,-7.6,0.005,snow,0,
2016-12-20,-2.9,0,,0,
2016-12-21,-1.7,2.393,"rain,snow",2.1,
2016-12-22,2.1,0.393,"rain,snow",1.3,
2016-12-23,1.8,0,,0,
2016-12-24,3.2,3.31,"rain,snow",0.3,
2016-12-25,1.2,0,,0,
2016-12-26,3.5,13.666,"rain,snow",0,
2016-12-27,1.6,2.02,"rain,snow",0,
2016-12-28,-1,0,"rain,snow",1.2,
2016-12-29,1.4,7.234,"rain,snow",1.3,
2016-12-30,-1.1,0.372,"rain,snow",0.4,
2016-12-31,1.4,1.981,"rain,snow",1,
2017-01-01,1.3,0.098,"rain,snow",0,
